WARD_ID,WARD_AREA_KM2,POPULATION,NEAREST_FACILITY_KM,FACILITY_COUNT_2KM,DATA_AVAILABILITY,POPULATION_DENSITY,ACCESS_GAP,FACILITY_DEFICIT,RISK_SCORE,TOP_RISK_DRIVER,SHAP_POPULATION_DENSITY,SHAP_NEAREST_FACILITY_KM,SHAP_FACILITY_COUNT_2KM,SHAP_ACCESS_GAP,SHAP_FACILITY_DEFICIT
40,0.841918404386342,51479.0,0.030099180766988,0.6470588235294118,VALIDATED,0.3360997423428842,0.068842510887752,0.0,0.12738134,FACILITY_COUNT_2KM,0.051267743,-0.00075595564,-0.07230264,-0.00058222667,-0.062906906
41,0.8236388644793287,21550.0,0.0237525869859518,0.8235294117647058,VALIDATED,0.1371812303326973,0.0217534423569384,0.0,0.051722646,FACILITY_COUNT_2KM,0.0036938926,-0.0006854641,-0.072706245,-0.026873939,-0.06436694
38,2.482545905279308,35187.0,0.0374028617045098,0.8823529411764706,VALIDATED,0.0689958988912793,0.0177155086399717,0.0,0.02824605,FACILITY_COUNT_2KM,-0.01774413,-0.00065208296,-0.071169585,-0.027538477,-0.06731099
64,2.4010239253852785,72144.0,0.0549789315332474,0.1176470588235294,VALIDATED,0.159260989147989,0.0601651576159257,0.0,0.069474876,FACILITY_COUNT_2KM,0.0065293577,-0.0010411473,-0.070876844,-0.01368975,-0.0641081
65,1.852626268213624,95564.0,0.0724240601187138,0.1176470588235294,VALIDATED,0.2817255283624998,0.1385867709130475,0.0,0.14965312,FACILITY_COUNT_2KM,0.04212634,-0.0025079462,-0.06712418,0.030989474,-0.06649188
67,0.9853990853812012,37331.0,0.0671878324364118,0.1764705882352941,VALIDATED,0.203826300210511,0.0937096741596498,0.0,0.1000622,FACILITY_COUNT_2KM,0.013489162,-0.0013089294,-0.0732639,0.012178714,-0.063694194
68,0.8890751751536962,32999.0,0.0343578394901061,0.3529411764705882,VALIDATED,0.1994587613904922,0.0465840770831009,0.0,0.07498,FACILITY_COUNT_2KM,0.019716749,-0.0007302359,-0.07628492,-0.01689172,-0.0634912
66,1.6562445519406257,50926.0,0.0348809883372216,0.2352941176470588,VALIDATED,0.1632455231173563,0.0387230829610363,0.0,0.06598804,FACILITY_COUNT_2KM,0.0071979705,-0.0007958535,-0.06999061,-0.019920079,-0.06316471
77,0.6686510246396921,23619.0,0.0565739698788878,0.1764705882352941,VALIDATED,0.1892642608069549,0.0732940456770728,0.0,0.08700534,FACILITY_COUNT_2KM,0.011405914,-0.0012204591,-0.07564923,0.0027085722,-0.06290079
73,0.8070971159893076,22662.0,0.0851287481014545,0.2941176470588235,VALIDATED,0.1480654409727667,0.0874276786966336,0.0,0.08925921,FACILITY_COUNT_2KM,-0.0017643974,-0.0011484805,-0.06837609,0.012197908,-0.064311095
71,0.957525787016454,12091.0,0.1023340164193826,0.1176470588235294,VALIDATED,0.0602020985094592,0.0458813985036157,0.0,0.038189344,FACILITY_COUNT_2KM,-0.018744525,-0.00089633575,-0.06924981,-0.018529152,-0.067052156
69,1.738879446980662,27133.0,0.0807339139568898,0.3529411764705882,VALIDATED,0.0771275057227958,0.0448401396287816,0.0,0.039328378,FACILITY_COUNT_2KM,-0.016916936,-0.00094757,-0.069903105,-0.0185132,-0.067052156
72,1.133949349625376,32446.0,0.0389705484179167,0.2941176470588235,VALIDATED,0.1511069831295305,0.0401846322564006,0.0,0.0632402,FACILITY_COUNT_2KM,0.004734631,-0.00071569445,-0.07030629,-0.019969067,-0.06316471
74,0.928454208191852,56960.0,0.1502036900382126,0.0,VALIDATED,0.3372620899482749,0.3422272805413605,1.0,0.53717023,FACILITY_COUNT_2KM,0.0460301,0.00086505205,0.09853478,0.081502296,0.09757651
75,0.3379877702263064,60126.0,0.1241055973252639,0.0,VALIDATED,1.0,0.8253918813709167,1.0,0.93025756,POPULATION_DENSITY,0.2653527,-0.004263513,0.14166805,0.20023288,0.114606224
78,0.6571001880532917,23476.0,0.0953629516636773,0.1176470588235294,VALIDATED,0.1915576986400937,0.125533781896639,0.0,0.10851148,FACILITY_COUNT_2KM,0.006746619,-0.0010328074,-0.07090591,0.027759057,-0.06671681
76,0.4543639718601063,24524.0,0.0898095209483762,0.1176470588235294,VALIDATED,0.295324133007916,0.1799226770179984,0.0,0.16011213,FACILITY_COUNT_2KM,0.04756324,-0.0010124578,-0.06942767,0.036417373,-0.0660897
53,1.3607857444389468,23831.0,0.0116362524346765,0.5882352941176471,VALIDATED,0.0879828488843974,0.0057989875881913,0.0,0.02810963,FACILITY_COUNT_2KM,-0.015981762,0.0013002092,-0.070966266,-0.031152295,-0.06775158
51,0.2892607086770007,46250.0,0.0150998757047934,0.6470588235294118,VALIDATED,0.8976212874909859,0.0954887285090289,0.0,0.30568036,POPULATION_DENSITY,0.19714376,-0.0028069315,-0.0818621,0.044820823,-0.06427634
49,0.7645642946364692,16889.0,0.015645611884974,0.5882352941176471,VALIDATED,0.1140103737856792,0.0113054353346805,0.0,0.038046926,FACILITY_COUNT_2KM,-0.009491785,0.0009489164,-0.070883125,-0.027645405,-0.06754301
50,1.5273357906107312,51527.0,0.0299210068288277,0.5294117647058824,VALIDATED,0.180240637115454,0.0365470508091326,0.0,0.06863079,FACILITY_COUNT_2KM,0.012541376,-0.00076747587,-0.07349637,-0.019698454,-0.06260962
54,0.5472785879280031,39058.0,0.0283060023601145,0.2941176470588235,VALIDATED,0.394232214713306,0.0760609279612927,0.0,0.14987002,POPULATION_DENSITY,0.10158779,-0.0010059744,-0.09435778,0.0064255535,-0.07544089
55,0.5739863949267826,23220.0,0.0455750413927747,0.2941176470588235,VALIDATED,0.2184394785605216,0.0678385880255059,0.0,0.08956359,FACILITY_COUNT_2KM,0.020399587,-0.0007238059,-0.07413761,-0.004369943,-0.06426596
56,0.5646063494510314,38123.0,0.0658533453749397,0.2941176470588235,VALIDATED,0.3723600551624654,0.165798022285483,0.0,0.17587626,FACILITY_COUNT_2KM,0.0651785,-0.0014038567,-0.07331868,0.036697675,-0.06393865
52,1.0900657241348517,23233.0,0.0414436826108737,0.6470588235294118,VALIDATED,0.109595835763914,0.031195823178276,0.0,0.043449588,FACILITY_COUNT_2KM,-0.00955545,-0.00071569445,-0.070257396,-0.02210629,-0.06657691
57,0.8241276265385133,21805.0,0.067138018272057,0.1176470588235294,VALIDATED,0.1388525136790082,0.06458128396947,0.0,0.06839318,FACILITY_COUNT_2KM,0.003231486,-0.0010463614,-0.07017514,-0.012170057,-0.0641081
61,2.2460160582563997,17321.0,0.183310440085791,0.0,VALIDATED,0.0322500746201384,0.0501166398108806,1.0,0.32875267,FACILITY_COUNT_2KM,-0.030475672,0.00037302185,0.093149796,-0.03956857,0.09261302
58,2.420169478847665,30577.0,0.1095278875036715,0.0588235294117647,VALIDATED,0.0602413527523591,0.04927724093092,0.0,0.03875587,FACILITY_COUNT_2KM,-0.018848687,-0.00089633575,-0.069418244,-0.017690029,-0.067052156
63,1.1802896263435874,81648.0,0.2037122204715717,0.0,VALIDATED,0.3817705123614169,0.5234503873011044,1.0,0.6230381,ACCESS_GAP,0.049436357,0.0007673827,0.11161235,0.13861948,0.10994121
62,0.6365971375779584,110474.0,0.1543995002115456,0.0,VALIDATED,0.9752311488905996,1.0,1.0,0.9879789,POPULATION_DENSITY,0.28103048,0.009575824,0.14157444,0.22853921,0.11459738
59,2.177564902182399,23595.0,0.1317370819659814,0.0588235294117647,VALIDATED,0.0500127132956587,0.0507969743814808,0.0,0.037911173,FACILITY_COUNT_2KM,-0.020673495,0.0003156139,-0.07007255,-0.01726756,-0.067052156
94,1.824252514465385,22407.0,0.1261126414507549,0.0588235294117647,VALIDATED,0.0582430969224366,0.0553828625990189,0.0,0.038709402,FACILITY_COUNT_2KM,-0.020739166,0.0003156139,-0.07071941,-0.015756791,-0.067052156
100,3.046801386827084,9545.0,0.2022902202862988,0.0,VALIDATED,0.0062108678473901,0.0209552259155587,1.0,0.31219402,FACILITY_COUNT_2KM,-0.036452863,0.0003276465,0.09365705,-0.05076769,0.092768684
99,1.583100380065989,15460.0,0.1858892586365134,0.0,VALIDATED,0.0439289498509902,0.0651180327832373,1.0,0.33724815,FACILITY_DEFICIT,-0.026078744,0.00037302185,0.089998096,-0.032318383,0.09261302
95,2.151676635822556,11664.0,0.1675137461375463,0.0,VALIDATED,0.019222245586939,0.0312495281855748,1.0,0.31847325,FACILITY_COUNT_2KM,-0.03210766,0.00033578184,0.09320714,-0.04746312,0.09184003
96,3.0069882895635924,12954.0,0.1105901612910788,0.0588235294117647,VALIDATED,0.0128935429096593,0.0151874435412545,0.0,0.010119984,FACILITY_COUNT_2KM,-0.0344242,-0.0009335756,-0.0700831,-0.029247886,-0.06785257
97,0.7370973758872044,20860.0,0.1498365661061123,0.0,VALIDATED,0.1493266637703831,0.1560243039000068,1.0,0.40671217,FACILITY_DEFICIT,-0.005381268,0.00078566896,0.0905759,0.016078698,0.091991946
105,1.3781088971808018,17965.0,0.1325411497078082,0.0588235294117647,VALIDATED,0.0625258737318141,0.0620513382591665,0.0,0.041962788,FACILITY_COUNT_2KM,-0.01930495,0.0003156139,-0.07010649,-0.01455056,-0.067052156
104,1.3026089859336012,20897.0,0.1667058377734501,0.0,VALIDATED,0.0796221558644158,0.0973041188783607,1.0,0.36292306,FACILITY_DEFICIT,-0.018115412,0.0005584346,0.08463463,-0.0078098974,0.09099411
107,1.4793431813656277,22902.0,0.2416773386223701,0.0,VALIDATED,0.0764307204318469,0.1368308336567408,1.0,0.3787202,FACILITY_DEFICIT,-0.01767139,0.00048711197,0.08457179,0.0032589075,0.09541258
98,1.1640252950109702,17466.0,0.171140772114191,0.0,VALIDATED,0.0737218379059706,0.0933024043055462,1.0,0.35871965,FACILITY_DEFICIT,-0.020809373,0.0005584346,0.08889453,-0.013819728,0.09123462
103,2.104190986054846,16595.0,0.2097792180135742,0.0,VALIDATED,0.0332438814838673,0.059052136115836,1.0,0.33361912,FACILITY_COUNT_2KM,-0.029141778,0.00037302185,0.09377786,-0.036664117,0.09261302
102,1.6406128857431612,9377.0,0.2106405583203434,0.0,VALIDATED,0.0208978346212803,0.0422328818111785,1.0,0.3216637,FACILITY_COUNT_2KM,-0.031091752,0.00037302185,0.09335249,-0.045108657,0.09147755
108,1.0029141560565815,20042.0,0.1450603365342171,0.0,VALIDATED,0.1020348251809629,0.1058402716105511,1.0,0.3727209,FACILITY_DEFICIT,-0.014337059,0.0006971155,0.08433923,-0.0035083508,0.09286877
106,1.0412698670043774,20023.0,0.1856431628850396,0.0,VALIDATED,0.0977451208199012,0.1306717384971969,1.0,0.38040566,FACILITY_DEFICIT,-0.014011273,0.00056831096,0.0842694,0.0019146618,0.09500338
109,0.950410219910635,18546.0,0.190030192633721,0.0,VALIDATED,0.0993616605575332,0.1358170037385305,1.0,0.3819158,FACILITY_DEFICIT,-0.014011273,0.00056831096,0.0842694,0.003015608,0.09541258
112,1.0205516292781651,14912.0,0.1738921832138966,0.0,VALIDATED,0.0714863230862986,0.0922772868157813,1.0,0.35871965,FACILITY_DEFICIT,-0.020809373,0.0005584346,0.08889453,-0.013819728,0.09123462
110,2.0671168081386586,13867.0,0.2406891819559402,0.0,VALIDATED,0.0265436195812948,0.057511924912997,1.0,0.33138475,FACILITY_COUNT_2KM,-0.030560112,0.00027472858,0.093178205,-0.03678218,0.09261302
111,2.849386822647523,18480.0,0.2491563794694409,0.0,VALIDATED,0.0252768165128441,0.0575478573105475,1.0,0.33138475,FACILITY_COUNT_2KM,-0.03118367,0.00027472858,0.0934417,-0.036663294,0.092854194
114,1.6570336584990015,32913.0,0.2175924375458885,0.0,VALIDATED,0.1013458296026757,0.1585883525974703,1.0,0.39982864,FACILITY_DEFICIT,-0.014142445,0.00050013105,0.08887853,0.016851969,0.095079236
116,0.6704493216867093,23624.0,0.2565195769682865,0.0,VALIDATED,0.1887678953130333,0.3342770985646072,1.0,0.49098477,FACILITY_DEFICIT,0.00826039,0.0006874768,0.097884595,0.06866347,0.10282757
115,0.8466485756617681,24775.0,0.2525935066128008,0.0,VALIDATED,0.1547984969043702,0.2728885686948359,1.0,0.45536748,FACILITY_DEFICIT,-0.0040604994,0.00061185646,0.09372203,0.054645993,0.097786814
113,1.4529385348421586,19701.0,0.267535845998073,0.0,VALIDATED,0.0655024287667636,0.1325068276212495,1.0,0.37276644,FACILITY_DEFICIT,-0.020973383,0.0004274632,0.08367097,0.0019768116,0.09500338
117,1.6960829013044247,36192.0,0.2619575658284612,0.0,VALIDATED,0.1097390564302675,0.2056681519355778,1.0,0.4105606,FACILITY_DEFICIT,-0.00975962,0.000732346,0.09052919,0.021011183,0.09538619
122,1.8693728886169292,30204.0,0.3143669277082044,0.0,VALIDATED,0.0802753726678026,0.1864625337290202,1.0,0.39980707,FACILITY_DEFICIT,-0.01583143,0.0005408695,0.09007985,0.017277345,0.095079236
126,1.0459820670415632,17718.0,0.4032821413040569,0.0,VALIDATED,0.0847212053352836,0.2514491832678486,1.0,0.4301491,FACILITY_DEFICIT,-0.0157247,-0.0006395575,0.092637554,0.040463425,0.1007512
124,1.0702711391660866,22907.0,0.3634171087454733,0.0,VALIDATED,0.1101053164291678,0.2867965176729703,1.0,0.4483894,FACILITY_DEFICIT,-0.012187483,-0.0004486568,0.09307286,0.054378077,0.10091327
125,1.2433315634083126,20416.0,0.3534418684701145,0.0,VALIDATED,0.081771554240945,0.2133282555384558,1.0,0.40467754,FACILITY_DEFICIT,-0.015834335,0.0013506515,0.089934506,0.021218404,0.095347025
123,2.1770938615285766,25733.0,0.3549393196440454,0.0,VALIDATED,0.0556104861037401,0.1534574238102253,1.0,0.37969452,FACILITY_DEFICIT,-0.021571364,-0.00075926556,0.08531226,0.008972495,0.095079236
118,1.7902365153068924,34310.0,0.3191208593373128,0.0,VALIDATED,0.0973792504522089,0.2250551665838077,1.0,0.41856137,FACILITY_DEFICIT,-0.014247169,0.0007458988,0.08873318,0.031152844,0.09951534
120,0.5587763308052683,28874.0,0.2835700396535215,0.0,VALIDATED,0.2822409506431376,0.543296503778143,1.0,0.60138816,ACCESS_GAP,0.028210673,0.0010512293,0.10723993,0.1407119,0.11151288
121,0.8684432472695581,25912.0,0.3128651141224284,0.0,VALIDATED,0.1580674794398914,0.3449676343036139,1.0,0.48881185,FACILITY_DEFICIT,-0.0076305,0.0006214159,0.095448226,0.08535213,0.10235925
79,2.056273626696321,19748.0,0.2947252994193247,0.0,VALIDATED,0.0430084838033057,0.10274100865988,1.0,0.3559196,FACILITY_DEFICIT,-0.02520587,0.0004274632,0.08369404,-0.007308539,0.09165133
80,1.4664224300746422,20318.0,0.25688734163034,0.0,VALIDATED,0.0671860567484842,0.1299899065088129,1.0,0.37276644,FACILITY_DEFICIT,-0.020973383,0.0004274632,0.08367097,0.0019768116,0.09500338
83,6.837285619674093,19140.0,0.1235781233074143,0.0588235294117647,VALIDATED,0.0043147595409271,0.0102684862469595,0.0,0.006490527,FACILITY_COUNT_2KM,-0.03615502,-0.0006446783,-0.07009665,-0.03098128,-0.06829316
81,1.6584133542613877,17123.0,0.3088765100900852,0.0,VALIDATED,0.0471093349135745,0.116075512609274,1.0,0.3623129,FACILITY_DEFICIT,-0.02520587,0.0004274632,0.08369404,-0.0027507416,0.093486816
82,4.713565819005757,16338.0,0.2038008743617811,0.0,VALIDATED,0.0081066059465235,0.0236674045102563,1.0,0.3126428,FACILITY_COUNT_2KM,-0.035988614,0.0003276465,0.09365705,-0.04985449,0.09184003
85,4.378251219913316,11304.0,0.3188398061445373,0.0,VALIDATED,0.0030779126919934,0.0279487309912702,1.0,0.31220713,FACILITY_COUNT_2KM,-0.03635131,0.00030691654,0.09364815,-0.049897842,0.09184003
84,3.557310909304893,17825.0,0.2095614263246382,0.0,VALIDATED,0.0168902951637945,0.0364911424865114,1.0,0.31871116,FACILITY_COUNT_2KM,-0.031996466,0.00033578184,0.09320714,-0.046549883,0.091053516
93,1.222600944747911,17368.0,0.1285455318375314,0.0,VALIDATED,0.069178004692805,0.0657584443047628,1.0,0.34438586,FACILITY_DEFICIT,-0.021423206,0.0005658204,0.0894684,-0.030003676,0.09311741
90,1.466884659502922,17329.0,0.1640102400404325,0.0,VALIDATED,0.0555740125181255,0.0697594535592822,1.0,0.34360364,FACILITY_DEFICIT,-0.022759242,0.00037302185,0.09008264,-0.026941558,0.09018766
91,1.5032349699187022,22285.0,0.1780876107557309,0.0,VALIDATED,0.0726974988290218,0.0959674675895326,1.0,0.35894758,FACILITY_DEFICIT,-0.020749291,0.0005584346,0.08353965,-0.008056513,0.09099411
92,1.1569508945617757,16511.0,0.1602335979915355,0.0,VALIDATED,0.0695496378505052,0.0828374936491444,1.0,0.35341862,FACILITY_DEFICIT,-0.021165673,0.0005584346,0.08759047,-0.017460376,0.09123462
88,0.7469673254280441,23618.0,0.2090331411716651,0.0,VALIDATED,0.16819648461316,0.2440210060833615,1.0,0.44383016,FACILITY_DEFICIT,-0.00034601302,0.00076196727,0.094220266,0.039496023,0.09703669
87,0.8027505938030696,14375.0,0.2177061649817216,0.0,VALIDATED,0.0902262210289964,0.1427846604680188,1.0,0.38680714,FACILITY_DEFICIT,-0.014261364,0.00041451506,0.08568615,0.0070529003,0.09525376
89,0.8581368301675681,16014.0,0.189756436619173,0.0,VALIDATED,0.0945148999688581,0.1295771301163668,1.0,0.3802248,FACILITY_DEFICIT,-0.0141921295,0.0005712484,0.084266454,0.0019146618,0.09500338
192,2.5033489654053445,36468.073707983945,0.6362285770870602,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.3416662202956371,1.0,0.45448256,FACILITY_DEFICIT,-0.023162292,-0.0006395575,0.09054478,0.06850142,0.10657691
193,2.410994831073141,35122.68502082643,0.6166375010914843,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.3310864778601078,1.0,0.43461883,FACILITY_DEFICIT,-0.023162292,-0.0006395575,0.09054478,0.05434053,0.1008741
194,2.189969218300968,31902.84693619774,0.6542091277976401,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.351376232926381,1.0,0.47166562,FACILITY_DEFICIT,-0.02549155,-0.0006395575,0.09304042,0.08664844,0.10544654
195,1.7289940978672906,25187.492863778163,0.7005369284539514,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.3763945728408908,1.0,0.4773279,FACILITY_DEFICIT,-0.026999895,-0.0006395575,0.09304042,0.09196314,0.10730251
196,5.203366886580657,75801.16466853862,0.7493194212875706,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.4027385168723102,1.0,0.4773279,FACILITY_DEFICIT,-0.026999895,-0.0006395575,0.09304042,0.09196314,0.10730251
197,8.97818095774456,130791.5793823938,0.7970791095356405,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.4285301171182514,1.0,0.4773279,FACILITY_DEFICIT,-0.026999895,-0.0006395575,0.09304042,0.09196314,0.10730251
198,8.704795268102325,126808.97463237378,0.8907770853049737,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.4791297090239668,1.0,0.4773279,FACILITY_DEFICIT,-0.026999895,-0.0006395575,0.09304042,0.09196314,0.10730251
199,2.992862346176636,43599.16501714999,1.0,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.5381132128290717,1.0,0.5424163,ACCESS_GAP,-0.034544695,-0.0005961558,0.10205278,0.14567286,0.117170095
191,2.2616486553266766,32947.05252995405,0.7123449086365861,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.3827712205066095,1.0,0.4773279,FACILITY_DEFICIT,-0.026999895,-0.0006395575,0.09304042,0.09196314,0.10730251
183,2.4971222256168817,36377.36433877327,0.5298857421866274,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.2842380421105978,1.0,0.43461883,FACILITY_DEFICIT,-0.023162292,-0.0006395575,0.09054478,0.05434053,0.1008741
185,2.082935510217006,30343.6104056197,0.5777059829876077,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.3100623424702923,1.0,0.43461883,FACILITY_DEFICIT,-0.023162292,-0.0006395575,0.09054478,0.05434053,0.1008741
184,2.909304169294264,42381.91332928645,0.4960921383353928,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.2659885276482423,1.0,0.4232938,FACILITY_DEFICIT,-0.020411583,-0.0006395575,0.09070649,0.04022605,0.1007512
186,1.849490830576122,26942.85489708756,0.5535524432657517,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.2970187388815326,1.0,0.43461883,FACILITY_DEFICIT,-0.023162292,-0.0006395575,0.09054478,0.05434053,0.1008741
187,0.8831645082121834,12865.68865421536,0.4744075010808903,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.254278202140224,1.0,0.4232938,FACILITY_DEFICIT,-0.020411583,-0.0006395575,0.09070649,0.04022605,0.1007512
169,2.682650304072048,39080.084468289104,0.4355466712119262,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.2332922404228889,1.0,0.4232938,FACILITY_DEFICIT,-0.020411583,-0.0006395575,0.09070649,0.04022605,0.1007512
168,0.8446434174330628,12304.524390959135,0.3943691964814248,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.2110552240950163,1.0,0.39516526,FACILITY_DEFICIT,-0.020782514,-0.0005234133,0.08800054,0.02046238,0.095347025
190,4.614182712343931,67218.09766886308,0.679996981050469,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.3653024126544247,1.0,0.4773279,FACILITY_DEFICIT,-0.026999895,-0.0006395575,0.09304042,0.09196314,0.10730251
188,4.275886207358339,62289.890675168805,0.5153756895061222,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.276402197865985,1.0,0.43461883,FACILITY_DEFICIT,-0.023162292,-0.0006395575,0.09054478,0.05434053,0.1008741
179,2.3688019507840625,34508.03117527872,0.4329142434607591,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.2318706540029406,1.0,0.4232938,FACILITY_DEFICIT,-0.020411583,-0.0006395575,0.09070649,0.04022605,0.1007512
182,1.796922471032807,26177.05402911988,0.5223614736537433,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.2801747214889205,1.0,0.43461883,FACILITY_DEFICIT,-0.023162292,-0.0006395575,0.09054478,0.05434053,0.1008741
181,1.8406880933718344,26814.619132264423,0.4939472357870401,0.0,VALIDATED_ESTIMATE,0.0712361666287086,0.2648302188082375,1.0,0.4232938,FACILITY_DEFICIT,-0.020411583,-0.0006395575,0.09070649,0.04022605,0.1007512
